ntp_event_timestamp,ntp_offset_ms,ntp_uncertainty_ms,correction_method,error_ms,interval_start,interval_end,interval_duration_s,measurement_timestamp,time_since_interval_start_s,offset_before_correction_ms,offset_after_correction_ms,correction_delta_ms,was_corrected
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487913,120,-4.49263334332154,-4.49263334332154,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487914,121,-4.49263334332154,-4.49263334332154,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487915,122,-4.49263334332154,-4.49263334332154,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487916,123,-4.49263334332154,-4.49263334332154,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487917,124,-4.49263334332154,-4.49263334332154,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487918,125,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487919,126,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487920,127,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487921,128,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487922,129,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487923,130,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487924,131,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487925,132,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487926,133,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487927,134,-4.4648275865403395,-4.4648275865403395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487928,135,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487929,136,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487930,137,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487931,138,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487932,139,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487933,140,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487934,141,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487935,142,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487936,143,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487937,144,-4.437021829759139,-4.437021829759139,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487938,145,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487939,146,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487940,147,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487941,148,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487942,149,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487943,150,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487944,151,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487945,152,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487946,153,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487947,154,-4.409216072977939,-4.409216072977939,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487948,155,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487949,156,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487950,157,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487951,158,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487952,159,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487953,160,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487954,161,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487955,162,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487956,163,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487957,164,-4.38141031619674,-4.38141031619674,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487958,165,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487959,166,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487960,167,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487961,168,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487962,169,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487963,170,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487964,171,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487965,172,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487966,173,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487967,174,-4.3536045594155395,-4.3536045594155395,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487968,175,-4.32579880263434,-4.32579880263434,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487969,176,-4.32579880263434,-4.32579880263434,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487970,177,-4.32579880263434,-4.32579880263434,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487971,178,-4.32579880263434,-4.32579880263434,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487972,179,-4.32579880263434,-4.32579880263434,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487973,180,-4.32579880263434,-4.32579880263434,0.0,True
1760487974.1205916,-4.308780034383138,14.48202133178711,backtracking,-0.6147032448401051,1760487793,1760487974.1205916,181.1205916404724,1760487974,181,-4.308780034383138,-4.308780034383138,0.0,False
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487974,0,-4.308780034383138,-4.308780034383138,0.0,False
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487975,1,-4.308780034383138,-4.308780034383138,0.0,False
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487976,2,-4.308780034383138,-4.308780034383138,0.0,False
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487977,3,-4.308780034383138,-4.308780034383138,0.0,False
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487978,4,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487979,5,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487980,6,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487981,7,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487982,8,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487983,9,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487984,10,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487985,11,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487986,12,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487987,13,-4.187007426055618,-4.187007426055618,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487988,14,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487989,15,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487990,16,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487991,17,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487992,18,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487993,19,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487994,20,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487995,21,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487996,22,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487997,23,-3.8825759052368154,-3.8825759052368154,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487998,24,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760487999,25,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488000,26,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488001,27,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488002,28,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488003,29,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488004,30,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488005,31,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488006,32,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488007,33,-3.5781443844180134,-3.5781443844180134,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488008,34,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488009,35,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488010,36,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488011,37,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488012,38,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488013,39,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488014,40,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488015,41,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488016,42,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488017,43,-3.273712863599212,-3.273712863599212,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488018,44,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488019,45,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488020,46,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488021,47,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488022,48,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488023,49,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488024,50,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488025,51,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488026,52,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488027,53,-2.9692813427804103,-2.9692813427804103,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488028,54,-2.6648498219616084,-2.6648498219616084,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488029,55,-2.6648498219616084,-2.6648498219616084,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488030,56,-2.6648498219616084,-2.6648498219616084,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488031,57,-2.6648498219616084,-2.6648498219616084,0.0,True
1760488154.5523088,1.1878013610839844,9.519100189208984,backtracking,5.404167342931032,1760487974,1760488154.5523088,180.5523087978363,1760488032,58,-2.6648498219616084,-2.6648498219616084,0.0,True
